1.006319535666293967e-03 6.841438309999999490e+01 1.810561779999999885e+02 -6.841438309999999490e+01 1.349664539999999988e+02 -1.603890640000000076e+03
1.023091527927398690e-03 6.840131529999999316e+01 1.809980930000000114e+02 -6.840131529999999316e+01 1.349112780000000100e+02 -1.633718360000000075e+03
1.039863520188503629e-03 6.838799869999999714e+01 1.809389630000000011e+02 -6.838799869999999714e+01 1.348551249999999868e+02 -1.663527039999999943e+03
1.056635512449608785e-03 6.837443369999999732e+01 1.808787900000000093e+02 -6.837443369999999732e+01 1.347979970000000094e+02 -1.693316360000000032e+03
1.073407504710713507e-03 6.836062049999999601e+01 1.808175770000000000e+02 -6.836062049999999601e+01 1.347398970000000133e+02 -1.723085970000000088e+03
1.090179496971818447e-03 6.834655920000000151e+01 1.807553230000000042e+02 -6.834655920000000151e+01 1.346808240000000012e+02 -1.752835569999999962e+03
1.106951489232923386e-03 6.833225029999999833e+01 1.806920320000000117e+02 -6.833225029999999833e+01 1.346207819999999913e+02 -1.782564830000000029e+03
1.123723481494028108e-03 6.831769389999999476e+01 1.806277039999999943e+02 -6.831769389999999476e+01 1.345597710000000120e+02 -1.812273429999999962e+03
1.140495473755133264e-03 6.830289039999999545e+01 1.805623420000000010e+02 -6.830289039999999545e+01 1.344977939999999990e+02 -1.841961029999999937e+03
1.157267466016237770e-03 6.828783989999999449e+01 1.804959460000000036e+02 -6.828783989999999449e+01 1.344348510000000090e+02 -1.871627330000000029e+03
1.174039458277342926e-03 6.827254290000000481e+01 1.804285189999999943e+02 -6.827254290000000481e+01 1.343709450000000061e+02 -1.901271989999999960e+03
1.190811450538447865e-03 6.825699950000000626e+01 1.803600629999999967e+02 -6.825699950000000626e+01 1.343060780000000136e+02 -1.930894700000000057e+03
1.207583442799552587e-03 6.824121010000000354e+01 1.802905780000000107e+02 -6.824121010000000354e+01 1.342402500000000032e+02 -1.960495130000000017e+03
1.224355435060657527e-03 6.822517489999999896e+01 1.802200679999999977e+02 -6.822517489999999896e+01 1.341734639999999956e+02 -1.990072969999999941e+03
1.241127427321762466e-03 6.820889420000000314e+01 1.801485329999999863e+02 -6.820889420000000314e+01 1.341057219999999859e+02 -2.019627899999999954e+03
1.257899419582867405e-03 6.819236850000000061e+01 1.800759759999999972e+02 -6.819236850000000061e+01 1.340370249999999999e+02 -2.049159599999999955e+03
1.274671411843972344e-03 6.817559780000000558e+01 1.800023989999999969e+02 -6.817559780000000558e+01 1.339673760000000016e+02 -2.078667750000000069e+03
1.291443404105077283e-03 6.815858260000000257e+01 1.799278030000000115e+02 -6.815858260000000257e+01 1.338967759999999885e+02 -2.108152030000000195e+03
1.308215396366182006e-03 6.814132320000000220e+01 1.798521900000000073e+02 -6.814132320000000220e+01 1.338252259999999865e+02 -2.137612140000000181e+03
1.324987388627286945e-03 6.812381990000000087e+01 1.797755630000000053e+02 -6.812381990000000087e+01 1.337527300000000139e+02 -2.167047739999999976e+03
1.341759380888392101e-03 6.810607299999999498e+01 1.796979220000000055e+02 -6.810607299999999498e+01 1.336792880000000139e+02 -2.196458529999999882e+03
1.358531373149496606e-03 6.808808290000000341e+01 1.796192709999999977e+02 -6.808808290000000341e+01 1.336049040000000048e+02 -2.225844200000000001e+03
1.375303365410601763e-03 6.806984980000000007e+01 1.795396110000000078e+02 -6.806984980000000007e+01 1.335295779999999866e+02 -2.255204420000000027e+03
1.392075357671706485e-03 6.805137410000000386e+01 1.794589449999999999e+02 -6.805137410000000386e+01 1.334533130000000085e+02 -2.284538900000000012e+03
1.408847349932811424e-03 6.803265609999999697e+01 1.793772730000000024e+02 -6.803265609999999697e+01 1.333761100000000113e+02 -2.313847299999999905e+03
1.425619342193916363e-03 6.801369630000000654e+01 1.792945990000000052e+02 -6.801369630000000654e+01 1.332979730000000131e+02 -2.343129339999999956e+03
1.442391334455021086e-03 6.799449479999999824e+01 1.792109240000000057e+02 -6.799449479999999824e+01 1.332189020000000141e+02 -2.372384680000000117e+03
1.459163326716126242e-03 6.797505209999999920e+01 1.791262509999999963e+02 -6.797505209999999920e+01 1.331389000000000067e+02 -2.401613029999999981e+03
1.475935318977231181e-03 6.795536859999999990e+01 1.790405820000000006e+02 -6.795536859999999990e+01 1.330579700000000116e+02 -2.430814080000000104e+03
1.492707311238335686e-03 6.793544450000000268e+01 1.789539179999999874e+02 -6.793544450000000268e+01 1.329761120000000005e+02 -2.459987509999999929e+03
1.509479303499440843e-03 6.791528030000000626e+01 1.788662630000000036e+02 -6.791528030000000626e+01 1.328933309999999892e+02 -2.489133020000000215e+03
1.526251295760545782e-03 6.789487619999999879e+01 1.787776169999999922e+02 -6.789487619999999879e+01 1.328096260000000086e+02 -2.518250309999999899e+03
1.543023288021650721e-03 6.787423280000000148e+01 1.786879849999999976e+02 -6.787423280000000148e+01 1.327250019999999893e+02 -2.547339059999999790e+03
1.559795280282755660e-03 6.785335030000000245e+01 1.785973669999999913e+02 -6.785335030000000245e+01 1.326394589999999880e+02 -2.576398979999999938e+03
1.576567272543860599e-03 6.783222910000000638e+01 1.785057659999999942e+02 -6.783222910000000638e+01 1.325530009999999947e+02 -2.605429749999999785e+03
1.593339264804965322e-03 6.781086969999999781e+01 1.784131840000000011e+02 -6.781086969999999781e+01 1.324656290000000070e+02 -2.634431079999999838e+03
1.610111257066070261e-03 6.778927229999999327e+01 1.783196240000000046e+02 -6.778927229999999327e+01 1.323773459999999886e+02 -2.663402669999999944e+03
1.626883249327175200e-03 6.776743740000000571e+01 1.782250879999999995e+02 -6.776743740000000571e+01 1.322881539999999916e+02 -2.692344210000000203e+03
1.643655241588279923e-03 6.774536539999999718e+01 1.781295790000000068e+02 -6.774536539999999718e+01 1.321980550000000108e+02 -2.721255400000000009e+03
1.660427233849385079e-03 6.772305660000000671e+01 1.780330979999999954e+02 -6.772305660000000671e+01 1.321070530000000076e+02 -2.750135940000000119e+03
1.677199226110489801e-03 6.770051150000000462e+01 1.779356479999999863e+02 -6.770051150000000462e+01 1.320151480000000106e+02 -2.778985529999999926e+03
1.693971218371594740e-03 6.767773049999999557e+01 1.778372320000000002e+02 -6.767773049999999557e+01 1.319223440000000096e+02 -2.807803879999999936e+03
1.710743210632699896e-03 6.765471399999999846e+01 1.777378520000000037e+02 -6.765471399999999846e+01 1.318286429999999996e+02 -2.836590689999999995e+03
1.727515202893804619e-03 6.763146229999999548e+01 1.776375099999999918e+02 -6.763146229999999548e+01 1.317340470000000039e+02 -2.865345659999999953e+03
1.744287195154909341e-03 6.760797589999999957e+01 1.775362100000000112e+02 -6.760797589999999957e+01 1.316385600000000125e+02 -2.894068499999999858e+03
1.761059187416014280e-03 6.758425529999999526e+01 1.774339530000000025e+02 -6.758425529999999526e+01 1.315421819999999968e+02 -2.922758910000000014e+03
1.777831179677119003e-03 6.756030079999999316e+01 1.773307419999999865e+02 -6.756030079999999316e+01 1.314449170000000038e+02 -2.951416600000000017e+03
1.794603171938224159e-03 6.753611279999999795e+01 1.772265800000000127e+02 -6.753611279999999795e+01 1.313467679999999973e+02 -2.980041270000000168e+03
1.811375164199329098e-03 6.751169190000000242e+01 1.771214689999999905e+02 -6.751169190000000242e+01 1.312477360000000033e+02 -3.008632639999999810e+03
1.828147156460434037e-03 6.748703829999999471e+01 1.770154110000000003e+02 -6.748703829999999471e+01 1.311478250000000116e+02 -3.037190419999999904e+03
1.844919148721538759e-03 6.746215270000000430e+01 1.769084100000000035e+02 -6.746215270000000430e+01 1.310470369999999889e+02 -3.065714309999999841e+03
1.861691140982643699e-03 6.743703530000000512e+01 1.768004689999999925e+02 -6.743703530000000512e+01 1.309453750000000127e+02 -3.094204029999999875e+03
1.878463133243748421e-03 6.741168670000000418e+01 1.766915879999999959e+02 -6.741168670000000418e+01 1.308428399999999954e+02 -3.122659279999999853e+03
1.895235125504853577e-03 6.738610730000000615e+01 1.765817729999999983e+02 -6.738610730000000615e+01 1.307394370000000094e+02 -3.151079789999999775e+03
1.912007117765958299e-03 6.736029750000000149e+01 1.764710239999999999e+02 -6.736029750000000149e+01 1.306351669999999956e+02 -3.179465270000000146e+03
1.928779110027063239e-03 6.733425780000000316e+01 1.763593449999999905e+02 -6.733425780000000316e+01 1.305300330000000031e+02 -3.207815430000000106e+03
1.945551102288168395e-03 6.730798860000000161e+01 1.762467379999999935e+02 -6.730798860000000161e+01 1.304240379999999959e+02 -3.236129980000000160e+03
1.962323094549273117e-03 6.728149050000000386e+01 1.761332069999999987e+02 -6.728149050000000386e+01 1.303171839999999975e+02 -3.264408649999999852e+03
1.979095086810378056e-03 6.725476380000000631e+01 1.760187540000000013e+02 -6.725476380000000631e+01 1.302094749999999976e+02 -3.292651159999999891e+03
1.995867079071482995e-03 6.722780910000000176e+01 1.759033809999999960e+02 -6.722780910000000176e+01 1.301009129999999914e+02 -3.320857210000000123e+03
2.012639071332587935e-03 6.720062679999999489e+01 1.757870929999999987e+02 -6.720062679999999489e+01 1.299915000000000020e+02 -3.349026539999999841e+03
2.029411063593692440e-03 6.717321739999999863e+01 1.756698900000000094e+02 -6.717321739999999863e+01 1.298812399999999911e+02 -3.377158870000000206e+03
2.046183055854797379e-03 6.714558139999999753e+01 1.755517769999999871e+02 -6.714558139999999753e+01 1.297701360000000079e+02 -3.405253909999999905e+03
2.062955048115902752e-03 6.711771919999999625e+01 1.754327570000000094e+02 -6.711771919999999625e+01 1.296581889999999930e+02 -3.433311389999999847e+03
2.079727040377007258e-03 6.708963140000000180e+01 1.753128309999999885e+02 -6.708963140000000180e+01 1.295454039999999907e+02 -3.461331040000000030e+03
2.096499032638112197e-03 6.706131829999999638e+01 1.751920029999999997e+02 -6.706131829999999638e+01 1.294317819999999983e+02 -3.489312579999999798e+03
2.113271024899217570e-03 6.703278059999999527e+01 1.750702760000000069e+02 -6.703278059999999527e+01 1.293173280000000034e+02 -3.517255740000000060e+03
2.130043017160322075e-03 6.700401870000000315e+01 1.749476530000000025e+02 -6.700401870000000315e+01 1.292020430000000033e+02 -3.545160240000000158e+03
2.146815009421427015e-03 6.697503310000000454e+01 1.748241360000000100e+02 -6.697503310000000454e+01 1.290859299999999905e+02 -3.573025810000000092e+03
2.163587001682531954e-03 6.694582429999999817e+01 1.746997299999999882e+02 -6.694582429999999817e+01 1.289689930000000118e+02 -3.600852190000000064e+03
2.180358993943636893e-03 6.691639290000000528e+01 1.745744359999999915e+02 -6.691639290000000528e+01 1.288512340000000052e+02 -3.628639110000000073e+03
2.197130986204741399e-03 6.688673919999999384e+01 1.744482580000000098e+02 -6.688673919999999384e+01 1.287326569999999890e+02 -3.656386289999999917e+03
2.213902978465846771e-03 6.685686389999999335e+01 1.743211980000000096e+02 -6.685686389999999335e+01 1.286132639999999867e+02 -3.684093469999999797e+03
2.230674970726951711e-03 6.682676739999999427e+01 1.741932610000000068e+02 -6.682676739999999427e+01 1.284930579999999907e+02 -3.711760380000000168e+03
2.247446962988056216e-03 6.679645019999999533e+01 1.740644479999999987e+02 -6.679645019999999533e+01 1.283720419999999933e+02 -3.739386759999999867e+03
2.264218955249161155e-03 6.676591299999999762e+01 1.739347630000000038e+02 -6.676591299999999762e+01 1.282502200000000130e+02 -3.766972350000000006e+03
2.280990947510266528e-03 6.673515620000000581e+01 1.738042089999999860e+02 -6.673515620000000581e+01 1.281275950000000137e+02 -3.794516880000000128e+03
2.297762939771371034e-03 6.670418019999999615e+01 1.736727889999999945e+02 -6.670418019999999615e+01 1.280041679999999928e+02 -3.822020100000000184e+03
2.314534932032475539e-03 6.667298580000000641e+01 1.735405069999999910e+02 -6.667298580000000641e+01 1.278799439999999947e+02 -3.849481729999999970e+03
2.331306924293580912e-03 6.664157330000000456e+01 1.734073649999999986e+02 -6.664157330000000456e+01 1.277549259999999975e+02 -3.876901530000000093e+03
2.348078916554685851e-03 6.660994340000000591e+01 1.732733660000000100e+02 -6.660994340000000591e+01 1.276291169999999937e+02 -3.904279239999999845e+03
2.364850908815790357e-03 6.657809659999999496e+01 1.731385139999999865e+02 -6.657809659999999496e+01 1.275025190000000066e+02 -3.931614590000000135e+03
2.381622901076895730e-03 6.654603330000000483e+01 1.730028120000000058e+02 -6.654603330000000483e+01 1.273751359999999977e+02 -3.958907340000000204e+03
2.398394893338000669e-03 6.651375419999999394e+01 1.728662630000000036e+02 -6.651375419999999394e+01 1.272469710000000021e+02 -3.986157220000000052e+03
2.415166885599105175e-03 6.648125980000000368e+01 1.727288700000000006e+02 -6.648125980000000368e+01 1.271180279999999954e+02 -4.013363989999999831e+03
2.431938877860210114e-03 6.644855069999999841e+01 1.725906369999999868e+02 -6.644855069999999841e+01 1.269883090000000010e+02 -4.040527390000000196e+03
2.448710870121315053e-03 6.641562740000000531e+01 1.724515670000000114e+02 -6.641562740000000531e+01 1.268578169999999972e+02 -4.067647179999999935e+03
2.465482862382419992e-03 6.638249039999999468e+01 1.723116620000000125e+02 -6.638249039999999468e+01 1.267265569999999997e+02 -4.094723100000000159e+03
2.482254854643524931e-03 6.634914030000000196e+01 1.721709270000000060e+02 -6.634914030000000196e+01 1.265945300000000060e+02 -4.121754899999999907e+03
2.499026846904629871e-03 6.631557779999999980e+01 1.720293650000000127e+02 -6.631557779999999980e+01 1.264617410000000035e+02 -4.148742339999999786e+03
2.515798839165734810e-03 6.628180330000000708e+01 1.718869789999999966e+02 -6.628180330000000708e+01 1.263281920000000014e+02 -4.175685169999999744e+03
2.532570831426839749e-03 6.624781740000000241e+01 1.717437710000000095e+02 -6.624781740000000241e+01 1.261938870000000037e+02 -4.202583150000000387e+03
2.549342823687944688e-03 6.621362070000000699e+01 1.715997470000000078e+02 -6.621362070000000699e+01 1.260588280000000054e+02 -4.229436029999999846e+03
2.566114815949049194e-03 6.617921370000000536e+01 1.714549079999999890e+02 -6.617921370000000536e+01 1.259230210000000056e+02 -4.256243569999999636e+03
2.582886808210154567e-03 6.614459709999999859e+01 1.713092579999999998e+02 -6.614459709999999859e+01 1.257864670000000018e+02 -4.283005530000000363e+03
2.599658800471259072e-03 6.610977149999999369e+01 1.711628010000000017e+02 -6.610977149999999369e+01 1.256491690000000006e+02 -4.309721669999999904e+03
2.616430792732364011e-03 6.607473729999999534e+01 1.710155410000000131e+02 -6.607473729999999534e+01 1.255111320000000035e+02 -4.336391740000000027e+03
2.633202784993469384e-03 6.603949520000000462e+01 1.708674790000000030e+02 -6.603949520000000462e+01 1.253723590000000030e+02 -4.363015519999999924e+03
2.649974777254573890e-03 6.600404570000000604e+01 1.707186199999999872e+02 -6.600404570000000604e+01 1.252328530000000057e+02 -4.389592770000000201e+03
2.666746769515678829e-03 6.596838959999999474e+01 1.705689680000000124e+02 -6.596838959999999474e+01 1.250926170000000042e+02 -4.416123239999999896e+03
2.683518761776784202e-03 6.593252730000000383e+01 1.704185249999999883e+02 -6.593252730000000383e+01 1.249516540000000049e+02 -4.442606719999999768e+03
2.700290754037888707e-03 6.589645939999999769e+01 1.702672959999999875e+02 -6.589645939999999769e+01 1.248099689999999953e+02 -4.469042959999999766e+03
2.717062746298993213e-03 6.586018660000000580e+01 1.701152830000000051e+02 -6.586018660000000580e+01 1.246675639999999987e+02 -4.495431730000000243e+03
2.733834738560098586e-03 6.582370939999999848e+01 1.699624900000000025e+02 -6.582370939999999848e+01 1.245244440000000026e+02 -4.521772810000000391e+03
2.750606730821203525e-03 6.578702850000000524e+01 1.698089209999999980e+02 -6.578702850000000524e+01 1.243806100000000043e+02 -4.548065950000000157e+03
2.767378723082308031e-03 6.575014439999999638e+01 1.696545790000000125e+02 -6.575014439999999638e+01 1.242360670000000056e+02 -4.574310950000000048e+03
2.784150715343412970e-03 6.571305780000000141e+01 1.694994670000000099e+02 -6.571305780000000141e+01 1.240908189999999962e+02 -4.600507569999999760e+03
2.800922707604518343e-03 6.567576929999999891e+01 1.693435900000000061e+02 -6.567576929999999891e+01 1.239448679999999996e+02 -4.626655579999999645e+03
2.817694699865622848e-03 6.563827940000000183e+01 1.691869499999999960e+02 -6.563827940000000183e+01 1.237982180000000056e+02 -4.652754769999999553e+03
2.834466692126727787e-03 6.560058890000000531e+01 1.690295519999999954e+02 -6.560058890000000531e+01 1.236508730000000043e+02 -4.678804900000000089e+03
2.851238684387832727e-03 6.556269819999999982e+01 1.688713979999999992e+02 -6.556269819999999982e+01 1.235028369999999995e+02 -4.704805769999999939e+03
2.868010676648937666e-03 6.552460809999999469e+01 1.687124919999999975e+02 -6.552460809999999469e+01 1.233541110000000032e+02 -4.730757139999999708e+03
2.884782668910042171e-03 6.548631919999999695e+01 1.685528390000000059e+02 -6.548631919999999695e+01 1.232047010000000000e+02 -4.756658800000000156e+03
2.901554661171147544e-03 6.544783209999999940e+01 1.683924409999999909e+02 -6.544783209999999940e+01 1.230546099999999967e+02 -4.782510529999999562e+03
2.918326653432252483e-03 6.540914730000000077e+01 1.682313019999999995e+02 -6.540914730000000077e+01 1.229038400000000024e+02 -4.808312130000000252e+03
2.935098645693356989e-03 6.537026559999999620e+01 1.680694249999999954e+02 -6.537026559999999620e+01 1.227523970000000020e+02 -4.834063360000000102e+03
2.951870637954462362e-03 6.533118760000000691e+01 1.679068149999999946e+02 -6.533118760000000691e+01 1.226002830000000046e+02 -4.859764019999999618e+03
2.968642630215567301e-03 6.529191389999999728e+01 1.677434749999999894e+02 -6.529191389999999728e+01 1.224475010000000026e+02 -4.885413899999999558e+03
2.985414622476671373e-03 6.525244510000000275e+01 1.675794089999999983e+02 -6.525244510000000275e+01 1.222940559999999977e+02 -4.911012789999999768e+03
3.002186614737776746e-03 6.521278200000000425e+01 1.674146200000000135e+02 -6.521278200000000425e+01 1.221399519999999939e+02 -4.936560470000000350e+03
3.018958606998881685e-03 6.517292500000000643e+01 1.672491119999999967e+02 -6.517292500000000643e+01 1.219851900000000029e+02 -4.962056739999999991e+03
3.035730599259986624e-03 6.513287490000000446e+01 1.670828879999999970e+02 -6.513287490000000446e+01 1.218297759999999954e+02 -4.987501400000000103e+03
3.052502591521091563e-03 6.509263230000000533e+01 1.669159520000000043e+02 -6.509263230000000533e+01 1.216737130000000064e+02 -5.012894229999999880e+03
3.069274583782196503e-03 6.505219789999999591e+01 1.667483090000000061e+02 -6.505219789999999591e+01 1.215170040000000000e+02 -5.038235029999999824e+03
3.086046576043301442e-03 6.501157220000000336e+01 1.665799609999999973e+02 -6.501157220000000336e+01 1.213596529999999944e+02 -5.063523600000000442e+03
3.102818568304406381e-03 6.497075610000000268e+01 1.664109129999999936e+02 -6.497075610000000268e+01 1.212016639999999938e+02 -5.088759740000000420e+03
3.119590560565511320e-03 6.492974999999999852e+01 1.662411669999999901e+02 -6.492974999999999852e+01 1.210430410000000023e+02 -5.113943250000000262e+03
3.136362552826615826e-03 6.488855470000000025e+01 1.660707290000000000e+02 -6.488855470000000025e+01 1.208837860000000006e+02 -5.139073929999999564e+03
3.153134545087721199e-03 6.484717089999999473e+01 1.658995999999999924e+02 -6.484717089999999473e+01 1.207239040000000045e+02 -5.164151579999999740e+03
3.169906537348825704e-03 6.480559909999999491e+01 1.657277870000000064e+02 -6.480559909999999491e+01 1.205633980000000065e+02 -5.189176010000000133e+03
